time ,text ,user ,rts ,place ,lon ,lat,dic,dic_rounded
2017-05-04 04:53:03 ,RT @BIDUDessinateur: Même Canal + la samedi soir en crypté était plus clair que le programme de Marine Le Pen ce soir #2017LeDebat ,Cathy Degorce ,18,NaN ,45.7087 ,0.6269,1.0,1
2017-05-04 04:52:50 ,RT @LeyGuillaume: #2017LeDébat Un débat décevant et réduit à des critiques de la part de Madame Le Pen envers Monsieur Macron. ,maureen ley ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 04:34:40 ,RT @ZeClint: le niveau de @MLP_officiel en dit long sur elle mais aussi beaucoup sur la clique qui l'entoure ... infoutue d'être préparé #2… ,YL ,5,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 04:28:22 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",La Chouette ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 04:21:07 ,"RT @JFCros: Après #2017LeDebat , ça ne vous rappelle personne ? 
#LePen #Bonemine #Macron  ",Marie-Laure Pascal ,4,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 04:20:35 ,RT @ZeClint: c'est vrai que quitte a choisir j'aurais préféré le libéralisme de @FrancoisFillon contre le communisme de @JLMelenchon #2017L… ,Balthazar Pound ,2,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 01:02:46 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",skyfool ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 00:20:13 ,#2017LeDebat ,germifrais ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-03 23:41:17 ,#2017LeDebat ,Rep DiyZ ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-03 23:33:36 ,RT @AliciaSunset: Oh putain de merde ! On a perdu Marine! 😨 #2017LeDebat #malaise ,Fx_ Manson ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-03 23:22:35 ,Oh putain de merde ! On a perdu Marine! 😨 #2017LeDebat #malaise ,AliciaSunset ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-03 23:22:06 ,Quelqu'un sait pour des documents sur #Macron qui ont fuité ? #SansMoiLe7Mai #LeGrandDebat #2017LeDebat… ,Tony Boutemeur φ ,1,"Pamproux , France ",45.7087 ,0.6269,-1.0,0
2017-05-03 23:16:31 ,#Macron se bat pour 1 emploi fictif: Président. Une responsable de la commission de Bruxelles le dit #2017LeDebat  ,Tony Boutemeur φ ,4,"Pamproux , France ",45.7087 ,0.6269,-1.0,0
2017-05-03 23:16:06 ,C'est MLP qui fuit les arabes #2017LeDebat ,au revoir merci💨 ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-03 23:10:21 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",Olive ,55,NaN ,45.7087 ,0.6269,-1.0,0
