time,text,user,rts,place,lon,lat,dic,dic_rounded
2017-05-06 07:43:18 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,lucie ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 07:37:06 ,"RT @Rom__1__: Quand tu veux pas le dire , mais que ton visage le dit si bien à ta place #2017LeDebat #Presidentielle2017  ",NICHKAIE  DESSINS ,4 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 07:36:58 ,RT @Rom__1__: #MLP n'avait qu'une seule et unique réponse à toutes les questions posées! #2017LeDebat #Presidentielle2017 #FHaine @ONPCoffi… ,NICHKAIE  DESSINS ,3 ,NaN ,47.763 ,-0.329,-1.0,0
2017-05-06 07:36:42 ,RT @Rom__1__: Quand #Macron montre à #MLP ce qu'est de la #poudredeperlimpinpin #2017LeDebat #Presidentielle2017 ,NICHKAIE  DESSINS ,1 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 07:34:55 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Jacques ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 07:08:35 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,caro🥀 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 07:06:14 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,marg ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 06:53:58 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Animatrice Radio📻 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 06:52:57 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,zo ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 06:48:34 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Harissa de mon coeur ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 06:29:56 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Segpatisateur ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 06:20:46 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Debora ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 06:19:39 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,❁ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 05:34:12 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,malou 👩🏻‍🌾 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 02:37:24 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,cam ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 00:30:45 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Maxime ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 00:25:10 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,〰 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 00:01:40 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,garage pijotte ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 23:21:30 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,odé ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 23:05:36 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,La Citronne Pressée ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 23:01:14 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,alone ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 22:40:19 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Cathy ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 22:32:17 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Lulu 🌸 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 22:30:37 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,jodie bagne ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 22:29:12 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,I S A ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 22:27:42 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,lau☀️ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
