time,text,user,rts,place,lon,lat
2017-05-08 06:44:56,"RT @Lebienpublic: #Présidentielle2017 : les bulletins de vote insolites du second tour.
https://t.co/5kOdry3Vu3 https://t.co/bta9BHSraz",Maria➰,36,NaN,47.281,4.999
2017-05-08 06:44:32,"RT @Lebienpublic: #Présidentielle2017 : les bulletins de vote insolites du second tour.
https://t.co/5kOdry3Vu3 https://t.co/bta9BHSraz",SousLaRobe,36,NaN,47.281,4.999
2017-05-08 06:44:08,"Retweeted France 3 Bourgogne (@F3Bourgogne):

#Beaune Les résultats du #secondtour de la #Presidentielle2017,... https://t.co/KIkLFGKeW1",Carole Bernhard,0,NaN,47.281,4.999
2017-05-08 06:44:03,"RT @F3Bourgogne: #Beaune Les résultats du #secondtour de la #Presidentielle2017, c'est par ici : https://t.co/6arRJI7yQD https://t.co/Lpz3i…",Carole Bernhard,1,NaN,47.281,4.999
2017-05-08 06:43:55,"RT @lestrepublicain: #Presidentielle2017 Que s'est-il passé dans le #GrandEst, comment a-t-on voté ?
https://t.co/ASCE15qZL3",• Claire •,1,NaN,47.281,4.999
2017-05-08 06:39:55,"#Présidentielle2017 : les bulletins de vote insolites du second tour.
https://t.co/5kOdry3Vu3 https://t.co/bta9BHSraz",Le Bien Public,36,NaN,47.281,4.999
2017-05-08 06:36:34,"RT @maCommune: @MarieGuiteDufay - @pierremoscovici - @baud_denis :  premières réactions auKursaal de #Besançon #Presidentielle2017
https://…",macommune.info,1,NaN,47.281,4.999
2017-05-08 06:36:23,"RT @maCommune: @Sophie_Montel : ""Le front républicain est mort.  les gens vont nous rejoindre” #Presidentielle2017 
https://t.co/gkUcjlSgYR…",macommune.info,1,NaN,47.281,4.999
2017-05-08 06:34:00,"#Presidentielle2017 Que s'est-il passé dans le #GrandEst, comment a-t-on voté ?
https://t.co/ASCE15qZL3",L' Est Républicain,1,NaN,47.281,4.999
2017-05-08 06:22:38,RT @JeremyChevreuil: Une pièce d'histoire dans une enveloppe à #Besançon !!! #Presidentielle2017 https://t.co/B16IVnnOit,Damien Maillard,51,NaN,47.281,4.999
2017-05-08 06:17:53,"The latest Nelson chucks, le Journal! https://t.co/zS272xl69R Thanks to @TheTowerDotOrg @RealKyleMorris @poupou32 #afp #presidentielle2017",Nelson chucks,0,NaN,47.281,4.999
2017-05-08 06:17:21,"#Presidentielle2017  sur @bleubesancon en direct @ChristophePerny dit que pour sa candidature aux législatives ""tout est possible""",France Bleu Besançon,1,NaN,47.281,4.999
2017-05-08 06:14:18,"Fier des résultats de #Longvic : 68,05% pour la République, soit 2 points de plus qu'au niveau national #Présidentielle2017",José Almeida,0,NaN,47.281,4.999
2017-05-08 06:10:41,"Depuis hier, c'est bien la France, la République et l'Europe qui sont les grands gagnants #Présidentielle2017",José Almeida,0,NaN,47.281,4.999
2017-05-08 06:04:11,Mais vous avez quand même perdu ah ah ah 😅👌😛😝😝 #FranceInsoumise #Elections2017 #FN #Presidentielle2017 #France2017… https://t.co/RA8wQa5PuS,Nicolas LE jardinier,0,NaN,47.281,4.999
2017-05-08 05:56:46,"#Présidentielle2017 : les Unes de la presse au lendemain de l'élection d'Emmanuel Macron.
https://t.co/NLWOrpb1sH https://t.co/PAEu6Vr0AJ",Le Bien Public,0,NaN,47.281,4.999
2017-05-08 05:31:17,On a le plus jeune président jamais élu... et la plus vieille première dame 👶🏻👵🏻#Presidentielle2017,HARDIN IS BAE ♥,0,NaN,47.281,4.999
2017-05-08 05:11:06,"#Presidentielle2017 à 7h10 réaction du leader de Debout la France en Haute-Saône Marc Montovani. Il soutenait Marine le Pen, 48% dans le 70.",France Bleu Besançon,0,NaN,47.281,4.999
2017-05-08 03:52:17,Les Sots-de-France #Presidentielle2017 https://t.co/5In7Tq3To1,David Fofi,0,NaN,47.281,4.999
2017-05-08 03:49:43,"RT @MarieGtrn: Ce soir, la France est redevenue belle. Immense fierté. On l'a fait !!! 🇫🇷🇫🇷🇫🇷😍 #Presidentielle2017  #MacronPrésident https:…",Eco Passion,1,NaN,47.281,4.999
2017-05-08 01:12:54,RT @villanueva_to: Pour moi @EmmanuelMacron n'est pas légitime ce n'est qu'un plot pour contrer le FN. #Presidentielle2017,gipitou,4,NaN,47.281,4.999
2017-05-08 00:54:54,"RT @UnMondeRiant: #LePen est écartée, tant mieux. Pas de surprise. Pas de joie. La bataille commence. #Presidentielle2017 #Macron https://t…",Jean-Luc POUTOU,7,NaN,47.281,4.999
2017-05-08 00:02:40,RT @Basdu21B: Mdr de toute façon l'un ou l'autre c'est la merde. On en reparle dans une semaine et dans cinq ans #Presidentielle2017 #JeVote,Edwige,4,NaN,47.281,4.999
2017-05-07 23:33:50,"RT @alexisbllt: - Alors Marine, ton résultat !?
- 

#Presidentielle2017 https://t.co/cWjVIgQdwx",Rémy,454,NaN,47.281,4.999
2017-05-07 23:15:50,"""On l'a élu par défaut.""
Peut-être, mais vous l'avez quand même élu, maintenant fermez là. Point. #Présidentielle2017",morsmordre,1,"Dijon, France",47.281,4.999
2017-05-07 23:11:34,RT @JeremyChevreuil: Une pièce d'histoire dans une enveloppe à #Besançon !!! #Presidentielle2017 https://t.co/B16IVnnOit,RFaure,51,NaN,47.281,4.999
